code,tipo,marca,modelo,variante,motor,originalpw,modifiedpw,gainpw,maxgainpw,maxgainrpm,originaltorque,modtorque,obd,stg1,acc,ron,vmx,cat,egr,dpf,imm,swr,ms,cat,pricestg1,pricestg2,dtcdecategronly,pricecombo,dpfonly,dpfcombo,dealerpricestg1,dealerpricestg2,dealerdtcdecategronly,dealerpricecombo,dealerdpfonly,dealerdfpcombo,kess,ktag,web
129,AUTO / UTIL,VW,Passat B9,,2.0TSI MQB,220,300,80,93,4400,348,474,1,1,1,1,1,1,0,0,0,0,0,TN4,36900,41900,19900,9950,0,0,11070,12570,5970,2985,0,0,473,830,https://dataracing.com.ar/cars/vw-passat-b9-2-0tsi-220-hp/
121,AUTO / UTIL,VW,Polo,,1.6L 8V,92,102,10,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,A1,13900,15900,8900,4450,0,0,4170,4770,2670,1335,0,0,x,x,
103A,AUTO / UTIL,VW,Polo,,1.9TDI,90,120,30,33,3200,210,280,1,1,1,0,1,0,1,0,1,0,0,TD1,16900,16900,10900,2725,15900,7950,5070,5070,3270,817.5,4770,2385,11,x,https://dataracing.com.ar/cars/vw-golf-4-1-9tdi-90-hp/
140,AUTO / UTIL,VW,Polo 16V ,,16L 16V ,110,120,10,11,5400,155,170,1,1,1,1,0,0,0,0,0,0,0,A2,15900,17900,9900,4950,0,0,4770,5370,2970,1485,0,0,,,https://dataracing.com.ar/cars/vw-polo-1-6l-16v-110-hp-2/
103C,AUTO / UTIL,VW,Sharan,,1.9TDI,115,154,39,43,3200,285,350,1,1,1,0,1,0,1,0,1,0,0,TD1,16900,16900,10900,2725,15900,7950,5070,5070,3270,817.5,4770,2385,10,x,https://dataracing.com.ar/cars/vw-sharan-1-9tdi-115-hp/
101,AUTO / UTIL,VW,Sharan,,1.8T,150,188,40,57,3900,210,305,1,1,1,1,1,1,0,0,1,0,0,TN1,19900,24900,11900,5950,0,0,5970,7470,3570,1785,0,0,x,x,https://dataracing.com.ar/cars/vw-golf-4-1-8t-150-hp/
124,AUTO / UTIL,VW,Sharan,,1.4T,160,205,45,61,4500,240,329,1,1,1,1,1,1,0,0,0,0,0,TN2,24900,28900,13900,6950,0,0,7470,8670,4170,2085,0,0,203,1325 267,https://dataracing.com.ar/cars/vw-sirocco-1-4t-160-hp/
105,AUTO / UTIL,VW,Tiguan,,2.0TSI,211,265,54,93,4700,290,440,1,1,1,1,1,1,0,0,1,1,0,TN2,24900,28900,13900,6950,0,0,7470,8670,4170,2085,0,0,203,128,https://dataracing.com.ar/cars/vw-tiguan-2-0tsi-211-hp/
127,AUTO / UTIL,VW,Tiguan,,2.0TDI CR,140,180,40,42,4100,321,380,1,1,1,0,1,0,1,0,0,1,0,TD2,19900,19900,11900,2975,17900,8950,5970,5970,3570,892.5,5370,2685,399,1165 269,https://dataracing.com.ar/cars/vw-vento-mk6-2-0tdi-cr-140-hp/
119A,AUTO / UTIL,VW,TIGUAN ALLSPACE,,1.4TSI EA211,150,175,25,39,3800,250,311,1,1,1,1,1,1,0,0,0,0,0,TN1,19900,24900,11900,5950,0,0,5970,7470,3570,1785,0,0,477,1323 725,https://dataracing.com.ar/cars/vw-tiguan-all-space-1-4tsi-150-hp/
129,AUTO / UTIL,VW,TIGUAN ALLSPACE,,2.0TSI MQB,220,300,80,93,4400,348,474,1,1,1,1,1,1,0,0,0,0,0,TN4,36900,41900,19900,9950,0,0,11070,12570,5970,2985,0,0,473,830,https://dataracing.com.ar/cars/vw-golf-gti-2-0tsi-220-hp/
125,AUTO / UTIL,VW,UP,,1.0L,75,82,7,8,5600,96,108,0,1,1,1,1,1,0,0,0,0,0,A2,15900,17900,9900,4950,0,0,4770,5370,2970,1485,0,0,x,1276 472 916,https://dataracing.com.ar/cars/vw-up-1-0l-75-hp/
131,AUTO / UTIL,VW,UP,,1.0TSI,100,135,35,32,3000,167,212,1,1,1,1,1,1,0,0,0,0,0,TN1,19900,24900,11900,5950,0,0,5970,7470,3570,1785,0,0,477,1322 695,https://dataracing.com.ar/cars/vw-up-pepper-1-0tsi-100-hp/
1112,AUTO / UTIL,VOLVO,T5,,2.5T,200,245,45,49,5000,320,370,0,1,1,1,1,1,0,0,0,0,0,TN1,19900,24900,11900,5950,0,0,5970,7470,3570,1785,0,0,272,76,
